id,type,status,tiny_link,title,content,is_internal
257493221,page,current,/x/5QhZDw,Design Patterns,"Design patterns are solutions to recurring problems; guidelines on how to tackle certain problems. Types of Design Patterns Creational Structural Behavioral Creation Design Pattern: Creational patterns are focused towards how to instantiate an object or group of related objects. Simple Factory Real world example Consider, you are building a house and you need doors. You can either put on your carpenter clothes, bring some wood, glue, nails and all the tools required to build the door and start building it in your house or you can simply call the factory and get the built door delivered to you so that you don't need to learn anything about the door making or to deal with the mess that comes with making it. In plain words Simple factory simply generates an instance for client without exposing any instantiation logic to the client Programmatically: Define interface → Create class, implement the interface methods, Create a factory class and call the class created before. First of all we have a door interface and the implementation interface Door { public function getWidth (): float ; public function getHeight (): float ;
} class WoodenDoor implements Door { protected $width ; protected $height ; public function __construct ( float $ width , float $ height )
    { $ this -> width = $ width ; $ this -> height = $ height ;
    } public function getWidth (): float { return $ this -> width ;
    } public function getHeight (): float { return $ this -> height ;
    }
} Then we have our door factory that makes the door and returns it class DoorFactory { public static function makeDoor ( $ width , $ height ): Door { return new WoodenDoor ( $ width , $ height );
    }
} And then it can be used as // Make me a door of 100x200 $ door = DoorFactory :: makeDoor ( 100 , 200 ); echo 'Width: ' . $ door -> getWidth (); echo 'Height: ' . $ door -> getHeight (); // Make me a door of 50x100 $ door2 = DoorFactory :: makeDoor ( 50 , 100 ); When to Use? When creating an object is not just a few assignments and involves some logic, it makes sense to put it in a dedicated factory instead of repeating the same code everywhere. Factory Method Real world example Consider the case of a hiring manager. It is impossible for one person to interview for each of the positions. Based on the job opening, she has to decide and delegate the interview steps to different people. In plain words It provides a way to delegate the instantiation logic to child classes. Programmatic Example Taking our hiring manager example above. First of all we have an interviewer interface and some implementations for it interface Interviewer { public function askQuestions ();
} class Developer implements Interviewer { public function askQuestions ()
    { echo 'Asking about design patterns!' ;
    }
} class CommunityExecutive implements Interviewer { public function askQuestions ()
    { echo 'Asking about community building' ;
    }
} Now let us create our HiringManager abstract class HiringManager { // Factory method abstract protected function makeInterviewer (): Interviewer ; public function takeInterview ()
    { $ interviewer = $ this -> makeInterviewer (); $ interviewer -> askQuestions ();
    }
} Now any child can extend it and provide the required interviewer class DevelopmentManager extends HiringManager { protected function makeInterviewer (): Interviewer { return new Developer ();
    }
} class MarketingManager extends HiringManager { protected function makeInterviewer (): Interviewer { return new CommunityExecutive ();
    }
} and then it can be used as $ devManager = new DevelopmentManager (); $ devManager -> takeInterview (); // Output: Asking about design patterns $ marketingManager = new MarketingManager (); $ marketingManager -> takeInterview (); // Output: Asking about community building. When to use? Useful when there is some generic processing in a class but the required sub-class is dynamically decided at runtime. Or putting it in other words, when the client doesn't know what exact sub-class it might need. Abstract Factory Builder Prototype Singleton",False
257688187,page,current,/x/ewJcDw,Onboarding DAIS for continuing to use ARGateway services,,
257690764,page,current,/x/jAxcDw,AR Poller Jobs and Server Components,JOB Server Location PROD GEARS Pollers (CA & LA) 1arplplargw01.us.dell.com /u01/ftpgears_prod/ Green Active MX Customer Backflow 1arplparsrvc07.us.dell.com /u01/app/MXCustomerBckFlow Green Active US Customer Backflow 1arplparsrvc07.us.dell.com /u01/app/PROD/rest_services/omega/ARInvoice/customerbackflow-us/ Green Active GEARS Pollers (CA & LA) DR ausflarap04.us.dell.com MX Customer Backflow DR ausflarap04.us.dell.com US Customer Backflow DR ausflarap04.us.dell.com Astra Engines PROD AUSPLONEARSRV06.us.dell.com /u01/app/arstore/astra/[omega/abacus]/publisher Astra Engines DR AUSFLONEARSRV06.us.dell.com /u01/app/arstore/astra/[omega/abacus]/publisher Astra Subscriber PROD AUSPLONEARSRV06.us.dell.com /u01/app/arstore/astra/[omega/abacus]/subscriber Astra Subscriber DR AUSFLONEARSRV06.us.dell.com /u01/app/arstore/astra/[omega/abacus]/subscriber Astra Subscriber PROD (PC1 Rem) ausflpoesdb11.us.dell.com /u01/app/arstore/astra/[omega/abacus]/subscriber Astra Subscriber DR (S3B Rem) ausplpoesdb11.us.dell.com /u01/app/arstore/astra/[omega/abacus]/subscriber Currently Running: Green PROD,False
263529352,page,current,/x/iCO1Dw,Docker Container Best Practices,,
263547405,page,current,/x/DWq1Dw,AXIS,,False
263547968,page,current,/x/QGy1Dw,SUPPORT,,False
263852229,page,current,/x/xRC6Dw,Collections UI FY21-Roadmap,250,
264496582,page,current,/x/xuXDDw,ARStore DTC Migration,,False
267781119,page,current,/x/-wP2Dw,AR Gateway Invoicing (Digital OM),,
267781669,page,current,/x/JQb2Dw,Application Architecture,"A distributed service used to process the order into the Order store. This service is used to receive order information from several sources and process the data into the data store. The recommended model for processing this data is event-based but can also be extended to other data ingestion models like batching based on time slicing, polling, ETL, etc. Order Processor Unit Features: Runtime profiling as configuration Order sequence and throttling based distributed processing Event models supported: Real-time event processing Data set based event model and processing Polling based event processing NATS Server Integration",False
267783799,page,current,/x/dw72Dw,Event Processing Overview,,
267783846,page,current,/x/pg72Dw,Event Source,,False
267783848,page,current,/x/qA72Dw,Order Management Source,,
267805346,page,current,/x/omL2Dw,MX Flow,MX Flow Event processing has been implemented as part of GEARS retirement for Mexico Orders. Two Queues have been Created one for Customer Creation & Order Invoicing in OMEGA. CUSTOMER MX FLOW Event Will be consumed and processed to AR GATEWAY directly without any persistence / Data transformation. Queue: REPORTING_BASE.MXPO_CUST_QUEUE ORDER MX FLOW The event Will be consumed and processed to AR GATEWAY only if the Order is available in Order Store. (Internal Event Persistence Layer to maintain Event Activity). Queue: REPORTING_BASE.MXPO_ORDER_QUEUE,False
267805403,page,current,/x/22L2Dw,ALERTS,,
268204907,page,current,/x/a3v8Dw,AR Micro Services by BT2,,False
268206072,page,current,/x/_H-8Dw,Knowledge Pool,"In case of any backlog at the Order source like AQ Or MQ.  The following steps need to be followed. Check the backlog at Source System (Need to understand if is it due to sudden surge or Backlog due to process) If it's due to the sudden surge of events, we need to monitor the process. If it's due to slowness or any other connection or n/w failure Then check if the processing backlog is due to any internal error/network latency issues (high response time from external API's) Verify the Service & API performance. Please Raise the PAC group request for server access. All the servers have been set up and maintained by GCBS_PLATFORM_SUPPORT <GCBS_PL ATFORM_SUPPORT@Dell.com > In case of any queries or issues, please reach to Dev/L4 Team from . All the Cloud Native environment will be handled by Dell Pivotal Team. ASTRA_DARP_DOC Document ASTRA will be decommissioned from TROUX and all the ASTRA relates components will be merged along with ABACUS & GOSS Application. (ASTRA DECOMMISSIONED) GLOSSARY PAGE for DELL https://solutions.one.dell.com/sites/CSO/Programs/TT/turbo/glossary.htm",False
271133535,page,current,/x/XyspE,TDD - Cucumber,"Getting started with Cucumber: https://www.hindsightsoftware.com/blog/cucumber-jvm-intellij 1. Install cucumber plugin 2. Create new project 3. Edit configurations, add cucumber parameters 4. Create & run feature file 5. Copy console output to StepDef java class 6. Run feature file again to get Exception (Test case failure) 7. Keep adding code to pass test cases 8. Run feature file again to see count of failed vs passed test cases Generating code coverage report: Add jacoco plugin to pom.xml <plugin> <groupId> org.jacoco </groupId> <artifactId> jacoco-maven-plugin </artifactId> <version> 0.8.5 </version> </plugin> Run → Show Code Coverage data OR click on the following button on your test class 3. Run → Generate coverage report to generate .html file (for better visualisation) Sample Code: https://gitlab.dell.com/gcbs/ordermanagement/platform-services/abacus/common-components/redis-api/-/tree/CUCUMBER_TEST Troubleshooting: When you run feature, if you get error: java.lang.ClassNotFoundException: org.springframework.transaction.TransactionDefinition Edit configurations, remove the Glue & Program arguments Could not find or load class cucumber.cli.Main Edit configurations, change main class to cucumber.api.cli.Main Useful links : https://cucumber.io/docs/cucumber/api/ 250",
271134862,page,current,/x/jjApE,Pairing with Austin,,False
271136051,page,current,/x/MzUpE,FY21-0502 May Release,Project/CR/Description BR100 Link BT# Remarks GE2 (Priority 0) 4-15 May GE3 (Priority 1) 18-22 May GE1 (Priority 2) 18-27 May BRM Spain Invoicing http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/Invoicing%20BR100/BR100%20Global%20BRM_ES.DOCX BT3 WIP WIP WIP BRM Global Invoicing http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/Invoicing%20BR100/Invoicing%20BR100%20-%20BRM.docx BT3 Done Done Done ARBT2 BR100 – FY21-0502 May Release https://it.one.dell.com/sites/Omega/Shared%20Documents/Roadmap%20FY21/Releases/FY21-0602/BR100/AR_BT2%20BR100/ARBT2%20BR100%20-%20FY21-0502%20May%20Release.docx?Web=1 BT2 Done Done Done BRM Balance feed for Spain http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/cash%20BR100/BRM%20EMEA%20Balance%20Feed%20BR100.docx BT4 WIP Done WIP Paypal For Australia http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/cash%20BR100/FD%20BR100_AUPP.docx BT4 WIP Done WIP UPI for India http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/cash%20BR100/UPI.docx BT4 WIP Done WIP ARBT1 BR100 – FY21-0502 May Release http://intranet.dell.com/it/OrderToCash/MD50s/Setup/BR%20100s%20and%20Templates/SPRINT%20BR100s/Invoicing%20CR%20BR100/FY21%20May%20Release%20BR100.docx BT1 Done Done Done,False
272175200,page,current,/x/YBA5E,AR Self Service FY Roadmap,AR Self Service FY21 Roadmap true,False
272178818,page,current,/x/gh45E,Deleted Pages,"Since I do not have the ability to delete pages, I will put pages that I would delete as subpages to this page.",
272178841,page,current,/x/mR45E,SIR Current State Q2FY21,,False
274961801,page,current,/x/iZVjE,LATAM - CONSTAB Replacement,,False
274961805,page,current,/x/jZVjE,Process Flow Diagram,,
276017120,page,current,/x/4K9zE,India - TCS Tax Solution,"Introduction Tax collected at source (TCS) is the tax payable by a seller which he collects from the buyer at the time of sale and it is provided under  Section 206C of Income Tax Act governs effective from 1st October 2020. TCS Tax Eligibility: Seller  to collect 0.1% TCS from Buyer on the sale of goods in excess of 5 Million in INR in aggregate in the current financial year. In cases  the buyer doesn’t have a Permanent Account Number (PAN) or Aadhaar — the rate will be 1% Particulars PAN available No PAN 1 Oct 2020 to 31 March 2021 0.075%** 1% 1 April 2021 and onwards 0.1% 1% India TCS Tax Solution diagram Sabrix is the Global tax engine Application integrated with all Dell upstream and downstream applications like   GII (EMEA & APJ Orders system Online and Offline orders) , Omega (Orders & Receivables) & DSA etc for correct tax treatment. Omega Application tightly coupled with Sabrix application for tax creation and Omega made Tax call during .1. Order is booked 2. Invoice created 3. Invoice complete TCS Exempt Scenarios: i. Transaction Type that are marked to exclude (XXG_RA_CUST_TRX_TYPES_EXT.attribute2='Y') ii. Customer PAN numbers  mentioned in the Exempt list are exclude  from YTD Calculation and TCS Tax iii. Transactions with Bill to Country out side of India iv. Credit Memo with Reason Code Maintain in Lookup Feature Reference for TCS Tax Solution: Feature 8617104: [OMEGA AR India TCS] : Ability to Create Manual Invoices and Credit Memos for Retrospective TCS Feature 8618123: [OMEGA AR India TCS] : Sabrix Integration Changes Feature 8294597: [OMEGA AR India TCS] : TCS API to return YTD Amount for Sabrix TCS Tax Solution 1. Setup i. Tax code --New TCS Tax code and Tax Rate setup in Omega for India BU's (I1,I2 & I3) Tax Regime        : SBX_REGIME_IN ERP Ta Code      : TCS Tax Direction     : O Install O2C        : Yes Install P2P         : No Start Date          : 01-Jan-1980 UUID                  : 2144ad36-5627-456a-a8ec-66aa7768e960 Recoverable/Liability Account: --TCS Tax Sequence in CFO Document CFO Tax Sequence for Tax Collected at Source(TCS),So that the TCS tax in the CFO is  display according to the define sequence ( TCS Tax to show after IGST Tax) Navigation: Tax Managerà Tax ConfigurationàTax RatesàSearch with tax rate code and click on Update Rate Detailsà ->Update DFF attributes ATTRIBUTE6 ATTRIBUTE8 BASIC_CUSTOMS_DUTY 20 INSWS 30 COUNTER_VAILING_DUTY 40 CVD 40 CVD_EDUCATION_CESS 60 IGST 60 Krishi_Kalyan_Cess 70 CGST 80 CVD_SHE_CESS 80 CUSTOMS_EDUCATION_CESS 100 SGST 100 TCS 105 UTGST 105 110 INCEC 110 115 CUSTOMS_SHE_CESS 120 INCSC 120 CC 130 SPECIAL_ADDITIONAL_DUTY 140 SERVICE_TAX 160 SERVICE_TAX_EDUCATION_CESS 180 SWACHH_BHARAT_CESS 180 SERVICE_TAX_SHE_CESS 200 REBATE_DISCOUNT 220 VAT 240 CST 260 KERALA_SOCIAL_SEC_CESS 280 KERALA_CST_SOCIAL_SEC_CESS 285 GUJARAT_ADDITIONAL_CESS 300 UP_ADDITIONAL_TAX 320 HARYANA_ADDITIONAL_TAX 340 OCTROI 360 ENTRY_TAX 380 ii.  New TCS Transaction Type & Document Sequence New  Invoice and Credit Transaction Type to maintain Manual TCS  Transaction/Adjustment and Charge customer. The manual TCS Transactions/Adjustment will not have have tax call to Sabrix – Need to Identify the attribute field to mark the transaction to exclude from YTD calculation – The Same attribute to add the  AR store Changes require for Manual Transactions as follows, -- Suppress the Transaction Type derivation based on LE/BU/CC combination -- Bill_From Column is Mandatory at invoice header DFF -- Order Category is Mandatory at Invoice Line DFF -- SKU is Mandatory Note: Spike Task created in Current sprint (Sprint-10) to Analyse the above iii.  Exclude Transaction Type Setup for YTD Amount Calculation Transaction Type that are to be excluded  from YTD Calculation to be identified and Marked, so that we will not consider for YTD calculation Transaction Type like Dormant prepaid, Exclude Transaction Type from TCS YTD –  Reserved XXG_RA_CUST_TRX_TYPES_EXT.attribute2 to mark the transaction Type to exclude from TCS YTD amount calculation –  Added the above filed to Transaction Type DFF (Title : 'Transaction Type Ext Information') Transaction screen with the DFF will be shown as follows IV.  Attribute field to Reserve YTD amount for the Transaction –Reserved XXG_RA_CUSTOMER_TRX_EXT.Attribute69 to maintain  YTD amount for the transaction V. Profile Option  Setup New Profile option to control TCS Tax charges for India BU's (I1,I2 & I3) only. 2. New TCS Tax Service A new Service to be build  to provide the YTD amount (Goods Sales revenue) for the current Financial Year for a customer. This Service API is to be used for the upstream application like GII & DCP Pricing , as these application will have Sales order information only and not  Transactions   information. The Service will accept parameter as follows, 1. Billing Customer Number (Mandatory) 2. Billing PAN Number 3. Payment Term (Mandatory) Note: – This Service  will be used for Indian BU's (I1, I2 & I3)  only – Sabrix Tax Service layer will call the new Service API to get YTD amount for GII Application sales order's tax calculation. – Based on Service Response with YTD amount , Sabrix will applied the TCS tax to the orders. The Service will derive the YTD Value  using Elastic Search (Receivable transaction information) & Open Orders API (Open order YTD amount) . YTD Calculation logic/Rules: Input Parameter Validation PAN Number Validation – With Parameters Billing Customer Number and  Valid PAN Number  combination, All current financial Transactions  with the PAN Number on Billing Address in all 3 India Organizations (I1, I2 & I3)  to be consider regardless of the Account Number – With Parameters  Billing Customer Number and  PAN Number as  'UNREG%' or Null, All current financial transactions  for billing  Customer Account Number to be considered Payment Term Validation – With the Payment Term parameter  (Transaction / Order Payment Term) passed value as 'Prepaid' then all eligible Completed Transaction (Invoices , Credits) and open orders in Omega OM that have not invoiced yet  with a Order Date (oe_order_headers_all.ordered_date) to be considered within the current Financial Year. Note: Open orders can be on prepaid hold, or released and pending shipping but yet to Invoice – With the Payment Term parameter  (Transaction / Order Payment Term) passed value as 'Account' then take eligible Completed Invoices & Credits with the Transaction Date within the current Financial Year. (Need to cross check on Open Invoices and Balances from Previous Financial Year ) Transaction  Validation – Manual Transactions created specifically for TCS Invoices or Credits – Transactions to be excluded from YTD calculation  e.g. Non-Invoiceable , Deliv Challan etc – Eligible Transaction to be considered as follows  ( Goods lines + Tax lines  excluding any TCS tax lines if they exist) . – The service line in the Transaction will be exclude and the sevice line can be identified with HSN code starting 99 – In case of Re-bill Transactions, The Original invoice YTD amount to be passed (Need to cross check again with Business) – In case of consolidation invoice , it will calculate YTD value fresh (Need to cross check again with Business) – In case of complete a manual Incomplete Transaction after over a period  , then fresh YTD calculation for Re-bill Invoice 3. Omega Sabrix call (Outbound) Omega uses a common Input XML format across BU's  while Tax call to Sabrix. Options Analyse for TCS Solution for Omega Tax call: Option-1:  Sending YTD amount on payload to existing global Sabrix URL Option-2:  New URL for India BU's (I1,I2 & I3) for Tax Calculation Evaluate and finalize with  Option-1  to call Sabrix as usual with YTD Amount and Omega Will call TCS Tax Service to get the YTD Value. Existing USER_ELEMENT.ATTRIBUTE30 identified  by Sabrix to pass the YTD amount. Note: 1. USER_ELEMENT.ATTRIBUTE30 field is used for Sales Rep id and is being send to Sabrix for all BU's  but Sabrix use this filed for US only. 2. USER_ELEMENT.ATTRIBUTE30 will be used for pass the YTD value only for I1,I2 and I3 Technical Change: Sabrix Package (XXG_SABRIX_USER_EXISTS.PRE_CALC) will change are as follows, – It will check for TCS Tax Profile (Profile will be enabled for India BU's) – It calls the TCS Tax service to get the YTD value – It will calculate the final YTD Values as (sum the current Transaction/Order Goods Line Amount) * GST 18% + (YTD value from TCS Tax Service) – The YTD amount to be stored in Invoice header extension table attributes ( Not Yet Finalized on the attribute columns) 4. Sabrix Response Response XML with new TCS Tax lines – It has already been handled in Sabrix Package (XXG_SABRIX_USER_EXISTS.POST_CALC) to accept the additional new  Tax line. – No Additional changes required. 5. AR store Change New Attributes to be added to AR store and the fields are as follows – YTD Amount to be stored in Invoice header extension table attributes – Invoice Amount (Goods Lines amount + Tax lines excluding Sevice Lines (HSN code start with 99) & TCS Tax line) – Attribute to Identify the transactions eligible for YTD calculation – Attribute to identify TCS line applied to the transaction Field Name Table Column Field Mapping Field Type AR store Query Bill To Customer Number invoice_data.invoice_customer.bill_to_cust_details[0].customer_number Existing PAN Number XXG_CUST_ACCT_SITE_EXT.ATTRIBUTE6 invoice_data.invoice_customer.bill_to_cust_details[0].cust_store[0].address_details[0].pan_number New GET_CUSTOMER_ADDRESS_DATA Goods Amount invoice_data.invoice_hdr.goods_amount_in_inr New GET_INVOICE_HDR_DATA TCS Transaction invoice_data.invoice_hdr.tcs_trx New GET_INVOICE_HDR_DATA Order Date invoice_data.invoice_hdr.hdr_store[0].order_details[0].ordered_date Existing Transaction Date invoice_data.invoice_hdr.trx_date Existing Payment Term invoice_data.invoice_hdr.hdr_store[0].payment_term_details[0].payment_term_name Existing exclude_from_tcs_ytd XXG_RA_CUST_TRX_TYPES_EXT.ATTRIBUTE2 New GET_INVOICE_HDR_DATA YTD_AMOUNT XXG_RA_CUSTOMER_TRX_EXT. ATTRIBUTE69 New GET_INV_EXT_DATA 6. Maintain the TCS Exemption List To View the PAN exemption list URL: https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/refreshCache To add new PAN(s) to the Exemption List PAN numbers can be added to the  Exemption list by calling the below URL. Note: It accepts single PAN or multiple PAN Numbers  with comma-separated  as mentioned below In the case of a single PAN  Number https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/addPANToExemption?panNumber=panNumber In the case of multiple PAN Numbers to add https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/addPANToExemption?panNumber=panNumber1,panNumber2 After adding a new PAN to the Exemption list,  call  the below service for the change to reflect https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/refreshCache To remove the existing PAN(s) from the Exemption List PAN numbers can be removed from the Exemption list by calling the below URL. Note: It accepts single PAN or multiple PAN Numbers  with comma-separated  as mentioned below In the case of a single PAN  Number https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/removePANFromExemption?panNumber=panNumber In the case of Multiple  PAN  Numbers to remove https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/removePANFromExemption?panNumber=panNumber1,panNumber2 After removing  the PAN numbers from the Exemption list,  call the below service for the change to reflect https://arcustomer-tcsytdapi-ge4.ausvtc01.pcf.dell.com/refreshCache 7. Query to retrieve YTD amounts for a given Customer/PAN Number SELECT hou.attribute2 BU_Code, hca.account_number, hca.account_name, xcas.attribute6 Pan_Number, rctt.TYPE, rctt.name transaction_type, NVL ((SELECT attribute2 FROM xxg_ra_cust_trx_types_ext xrctt WHERE xrctt.cust_trx_type_id = rctt.cust_trx_type_id), 'N') exclude_from_tcs_ytd, rtt.name term_name, CASE WHEN rtb.attribute2 = 'Y' THEN 'Prepaid' ELSE 'Account' END Payment_term, rct.trx_number, TO_CHAR (rct.trx_date, 'DD-MON-YYYY HH24:MI:SS') trx_date, TO_CHAR (rct.creation_date, 'DD-MON-YYYY HH24:MI:SS') Creation_Date, rct.Invoice_currency_code, aps.amount_due_original Invoice_Amount, (SELECT SUM (zl.tax_amt) FROM zx_lines zl WHERE 1 = 1 AND rct.customer_Trx_id = zl.trx_id AND zl.tax_rate_code NOT LIKE 'TCS%') GST_TAX, (SELECT SUM (zl.tax_amt) FROM zx_lines zl WHERE 1 = 1 AND rct.customer_Trx_id = zl.trx_id AND zl.tax_rate_code LIKE 'TCS%') TCS_TAX, xx.attribute69 Ytd_Amount, rct.interface_header_attribute1 order_number, rct.interface_header_attribute2 Order_Type, ooha.ordered_date, rct.interface_header_context FROM apps.ra_customer_trx_all rct, apps.xxg_ra_customer_trx_ext xx, apps.ar_payment_schedules_all aps, apps.hr_all_organization_units hou, apps.ra_batch_sources_all rbs, apps.ra_cust_trx_types_all rctt, apps.hz_cust_accounts hca, apps.hz_cust_site_uses_all hcsu, xxg.xxg_cust_acct_site_ext xcas, apps.ra_terms_tl rtt, apps.ra_terms_b rtb, apps.oe_order_headers_all ooha WHERE rct.customer_trx_id = xx.customer_trx_id(+) AND rct.complete_flag = 'Y' AND rct.org_id = hou.organization_id AND rct.batch_source_id = rbs.batch_source_id AND rct.customer_trx_id = aps.customer_trx_id(+) AND rct.cust_trx_type_id = rctt.cust_trx_type_id AND rct.org_id = rct.org_id AND hca.cust_account_id = rct.bill_to_customer_id AND hcsu.site_use_id = rct.bill_to_site_use_id AND xcas.cust_acct_site_id(+) = hcsu.cust_acct_site_id AND rct.term_id = rtt.term_id(+) AND rtt.term_id = rtb.term_id(+) AND rct.interface_header_attribute1 = TO_CHAR (ooha.order_number(+)) AND rct.creation_date > TO_DATE ('01.04.2021', ' dd.mm .yyyy') AND hou.attribute2 IN ('I1', 'I2', 'I3') AND xcas.attribute6 = NVL ( :p_pan_number, xcas.attribute6) AND hca.account_number = NVL ( :p_acct_num, hca.account_number) --and rct.trx_number = :P_trx_Number ORDER BY rct.creation_date DESC; --1228",False
